# Created by Octave 4.4.1, Fri Jul 05 12:17:51 2019 CEST <yhan@adapt-yhan.lal.in2p3.fr>
# name: R
# type: matrix
# rows: 41
# columns: 7
 0.5 0.5 0.40000000000000002 0.5 0.12028988239478806 0.024087027735771503 0.084523750037675024
 0.5 0.59999999999999998 0.40000000000000002 0.5 0.1001674211615598 0.020050251573520139 0.070302142336480744
 0.5 0.69999999999999996 0.40000000000000002 0.5 0.085819590505895688 0.017174460223281361 0.060189910324011692
 0.5 0.80000000000000004 0.40000000000000002 0.5 0.075070491076716539 0.01502115328556523 0.052627069077857747
 0.5 0.90000000000000002 0.40000000000000002 0.5 0.066716148410225259 0.013348181161693562 0.046755836400746612
 0.5 1 0.40000000000000002 0.5 0.060036058445278422 0.012010819483850485 0.042064965722632769
 0.5 1.1000000000000001 0.40000000000000002 0.5 0.054572538154678801 0.010917217202143744 0.038230606229489858
 0.5 1.2000000000000002 0.40000000000000002 0.5 0.050020856805770002 0.010006257824728417 0.035037566540816356
 0.5 1.3 0.40000000000000002 0.5 0.046170247861945943 0.009235690267772009 0.03233723165403566
 0.5 1.3999999999999999 0.40000000000000002 0.5 0.042870273246236823 0.0085753680502069045 0.030023645929870609
 0.5 1.5 0.40000000000000002 0.5 0.040010674353988925 0.0080032025625631498 0.028019221788199041
 0.5 1.6000000000000001 0.40000000000000002 0.5 0.037508794628988623 0.0075026385743240578 0.026265836088960083
 0.5 1.7000000000000002 0.40000000000000002 0.5 0.035301449256036295 0.0070610231491722679 0.024719083499722679
 0.5 1.8 0.40000000000000002 0.5 0.033339509261302087 0.0066685195480400417 0.023344453197166794
 0.5 1.9000000000000001 0.40000000000000002 0.5 0.031584198303647865 0.0063173648328330358 0.022114717278000587
 0.5 2 0.40000000000000002 0.5 0.030004501823476935 0.0060013506078412018 0.021008105167511081
 0.5 2.1000000000000001 0.40000000000000002 0.5 0.028575317269292654 0.0057154523712785741 0.02000700113315431
 0.5 2.2000000000000002 0.40000000000000002 0.5 0.027276109321461711 0.0054555601069110624 0.019096997949008262
 0.5 2.2999999999999998 0.40000000000000002 0.5 0.026089916251256888 0.0052182792534243294 0.018266198015409726
 0.5 2.4000000000000004 0.40000000000000002 0.5 0.025002604899361132 0.0050007814942354409 0.01750468957624432
 0.5 2.5 0.40000000000000002 0.5 0.024002304597401634 0.0048006913991371913 0.016804148892846191
 0.5 2.6000000000000001 0.40000000000000002 0.5 0.023078971815541343 0.0046159992533387024 0.016157534390891241
 0.5 2.7000000000000002 0.40000000000000002 0.5 0.022224051618267147 0.0044449932768111386 0.015558848888670814
 0.5 2.8000000000000003 0.40000000000000002 0.5 0.021430211709220541 0.0042862063812094675 0.015002952855519681
 0.5 2.9000000000000004 0.40000000000000002 0.5 0.020691131532099269 0.0041383739518707037 0.014485416362083944
 0.5 3 0.40000000000000002 0.5 0.020001333573390491 0.0040004000800197836 0.014002400680219854
 0.5 3.1000000000000001 0.40000000000000002 0.5 0.019356047332081235 0.003871330335449767 0.01355056282769353
 0.5 3.2000000000000002 0.40000000000000002 0.5 0.018751098806656024 0.0037503296477912808 0.01312697803165523
 0.5 3.3000000000000003 0.40000000000000002 0.5 0.018182820083936495 0.0036366642119687325 0.012729076305135081
 0.5 3.4000000000000004 0.40000000000000002 0.5 0.017647974889220382 0.003529686588693941 0.012354590227400706
 0.5 3.5 0.40000000000000002 0.5 0.017143696904061791 0.003428823360634992 0.012001511684948844
 0.5 3.6000000000000001 0.40000000000000002 0.5 0.016667438368071507 0.0033335648469714485 0.011668055828894562
 0.5 3.7000000000000002 0.40000000000000002 0.5 0.016216927018354508 0.0032434564866895186 0.011352630882133894
 0.5 3.8000000000000003 0.40000000000000002 0.5 0.015790129830138881 0.0031580915830753402 0.011053812717698664
 0.5 3.9000000000000004 0.40000000000000002 0.5 0.015385222337444323 0.0030771051649267638 0.010770323351135059
 0.5 4 0.40000000000000002 0.5 0.015000562556960754 0.0030001687689858634 0.010501012661395377
 0.5 4.0999999999999996 0.40000000000000002 0.5 0.01463466872897674 0.0029269859862252425 0.010244842788578037
 0.5 4.2000000000000002 0.40000000000000002 0.5 0.014286200238993144 0.0028572886446127659 0.010000874762023304
 0.5 4.3000000000000007 0.40000000000000002 0.5 0.013953941202089159 0.0027908335247402629 0.0097682569954613691
 0.5 4.4000000000000004 0.40000000000000002 0.5 0.013636786286306468 0.0027273995234331498 0.0095462153519004535
 0.5 4.5 0.40000000000000002 0.5 0.013333728426670013 0.0026667851957207223 0.0093340445340040351


